
"2021-10-14 16:51:14,057", "ERROR", "ERROR"

"2021-10-14 16:59:14,043", "ERROR", "ERROR"

"2021-10-14 16:59:14,049", "ERROR", "ERROR"

"2021-10-14 16:59:14,079", "WARN", ""

"2021-10-14 16:59:15,093", "INFO", "STATEMENT"

"2021-10-14 16:59:15,189", "INFO", "STATEMENT"

"2021-10-14 16:59:22,303", "ERROR", "DETAIL"

"2021-10-14 16:59:39,092", "INFO", "STATEMENT"

"2021-10-14 16:59:39,153", "INFO", "STATEMENT"

"2021-10-14 17:00:00,029", "INFO", "STATEMENT"

"2021-10-14 17:00:00,154", "INFO", "STATEMENT"

"2021-10-14 17:01:06,673", "INFO", "STATEMENT"

"2021-10-14 17:01:06,853", "INFO", "STATEMENT"

"2021-10-14 17:07:14,043", "ERROR", "HINT"

"2021-10-14 17:07:14,044", "ERROR", "HINT"

"2021-10-14 17:10:00,016", "INFO", "STATEMENT"

"2021-10-14 17:10:00,234", "INFO", "STATEMENT"

"2021-10-14 17:10:47,366", "INFO", "STATEMENT"

"2021-10-14 17:22:33,843", "INFO", "STATEMENT"

"2021-10-14 17:22:33,875", "INFO", "STATEMENT"

"2021-10-14 17:23:14,053", "ERROR", "ERROR"

"2021-10-14 17:23:14,054", "ERROR", "ERROR"

"2021-10-14 17:26:24,814", "ERROR", "ERROR"

"2021-10-14 17:26:24,820", "ERROR", "ERROR"

"2021-10-14 17:26:24,853", "WARN", ""

"2021-10-14 17:29:28,044", "INFO", "STATEMENT"

"2021-10-14 17:29:28,129", "INFO", "STATEMENT"

"2021-10-14 17:29:36,089", "INFO", "STATEMENT"

"2021-10-14 17:29:36,103", "INFO", "STATEMENT"

"2021-10-14 17:39:14,073", "ERROR", "ERROR"

"2021-10-14 17:39:14,073", "ERROR", "ERROR"

"2021-10-14 17:40:00,014", "INFO", "STATEMENT"

"2021-10-14 17:40:00,199", "INFO", "STATEMENT"

"2021-10-14 17:41:06,679", "INFO", "STATEMENT"

"2021-10-14 17:41:06,769", "INFO", "STATEMENT"

"2021-10-14 17:41:47,367", "INFO", "STATEMENT"

"2021-10-14 17:55:14,064", "ERROR", "ERROR"

"2021-10-14 17:55:14,064", "ERROR", "ERROR"

"2021-10-14 17:58:40,284", "INFO", "STATEMENT"

"2021-10-14 17:58:40,455", "INFO", "STATEMENT"

"2021-10-14 17:59:22,329", "ERROR", "ERROR"

"2021-10-14 17:59:37,680", "INFO", "STATEMENT"

"2021-10-14 17:59:37,750", "INFO", "STATEMENT"

"2021-10-14 18:00:00,028", "INFO", "STATEMENT"

"2021-10-14 18:00:00,212", "INFO", "STATEMENT"

"2021-10-14 18:00:38,938", "INFO", "STATEMENT"

"2021-10-14 18:00:39,044", "INFO", "STATEMENT"

"2021-10-14 18:01:16,551", "INFO", "STATEMENT"

"2021-10-14 18:01:16,573", "INFO", "STATEMENT"

"2021-10-14 18:01:32,536", "INFO", "STATEMENT"

"2021-10-14 18:01:33,319", "INFO", "STATEMENT"

"2021-10-14 18:10:00,012", "INFO", "STATEMENT"

"2021-10-14 18:10:00,442", "INFO", "STATEMENT"

"2021-10-14 18:11:14,138", "ERROR", "ERROR"

"2021-10-14 18:11:14,138", "ERROR", "ERROR"

"2021-10-14 18:12:47,366", "INFO", "STATEMENT"

"2021-10-14 18:18:34,499", "INFO", "STATEMENT"

"2021-10-14 18:18:34,521", "INFO", "STATEMENT"

"2021-10-14 18:20:00,018", "INFO", "STATEMENT"

"2021-10-14 18:20:00,696", "INFO", "STATEMENT"

"2021-10-14 18:25:38,980", "INFO", "STATEMENT"

"2021-10-14 18:25:39,108", "INFO", "STATEMENT"

"2021-10-14 18:27:14,078", "ERROR", "HINT"

"2021-10-14 18:27:14,078", "ERROR", "ERROR"

"2021-10-14 18:30:00,029", "INFO", "STATEMENT"

"2021-10-14 18:30:00,191", "INFO", "STATEMENT"

"2021-10-14 18:32:15,876", "INFO", "STATEMENT"

"2021-10-14 18:32:15,907", "INFO", "STATEMENT"

"2021-10-14 18:32:54,439", "INFO", "STATEMENT"

"2021-10-14 18:32:54,502", "INFO", "STATEMENT"

"2021-10-14 18:35:02,117", "INFO", "STATEMENT"

"2021-10-14 18:35:02,266", "INFO", "STATEMENT"

"2021-10-14 18:43:14,140", "ERROR", "ERROR"

"2021-10-14 18:43:14,140", "ERROR", "ERROR"

"2021-10-14 18:43:47,366", "INFO", "STATEMENT"

